Group	Mean	Count
CG_Promoter_Undiverged	0.507443649905355	1298
HZ_CDS_Focal	0.992284216953509	131
HZ_CDS_Undiverged	0.718113635119244	131
HZ_Intergenic_Focal	1.02491821061415	559
HZ_Intergenic_Undiverged	0.792469692609555	559
HZ_Intron_Focal	0.737601765991293	751
HZ_Intron_Undiverged	0.785331052244032	751
HZ_Promoter_Focal	0.528460022787749	1214
HZ_Promoter_Undiverged	0.606270248911781	1214
WGBS_CDS_Focal	0.945799168600334	963
WGBS_CDS_Undiverged	0.815357079818423	963
WGBS_Intergenic_Focal	0.972099625778651	2619
WGBS_Intergenic_Undiverged	0.939919440534775	2619
WGBS_Intron_Focal	0.92608416977961	3625
WGBS_Intron_Undiverged	0.943679668214312	3625
WGBS_Promoter_Focal	0.480829140409175	1185
WGBS_Promoter_Undiverged	0.542830437287968	1185
CG_CDS_Focal	0.639438937071367	87
CG_CDS_Undiverged	0.812525837845263	87
CG_Intergenic_Focal	1.0746179741775	344
CG_Intergenic_Undiverged	0.901057201470591	344
CG_Intron_Focal	0.732032378885533	453
CG_Intron_Undiverged	0.866328917872997	453
CG_Promoter_Focal	0.429679290185041	1298
CG_Promoter_Undiverged	0.489109141367336	1298
HZ_CDS_Focal	0.943111081232514	131
HZ_CDS_Undiverged	0.823794591152136	131
HZ_Intergenic_Focal	1.04523042123765	559
HZ_Intergenic_Undiverged	0.766848252472647	559
HZ_Intron_Focal	0.724914414212962	751
HZ_Intron_Undiverged	0.788226252828655	751
HZ_Promoter_Focal	0.543052655326154	1214
HZ_Promoter_Undiverged	0.592325512854118	1214
WGBS_CDS_Focal	0.868811519366064	963
WGBS_CDS_Undiverged	0.89053912377266	963
WGBS_Intergenic_Focal	0.956623112493688	2619
WGBS_Intergenic_Undiverged	0.92516503577211	2619
WGBS_Intron_Focal	0.93992541000606	3625
WGBS_Intron_Undiverged	0.90427785080267	3625
WGBS_Promoter_Focal	0.453424877263013	1185
WGBS_Promoter_Undiverged	0.578853498359916	1185
CG_CDS_Focal	0.831304773278672	87
CG_CDS_Undiverged	0.933448096077964	87
CG_Intergenic_Focal	1.07222139877735	344
CG_Intergenic_Undiverged	0.915520234904713	344
CG_Intron_Focal	0.734443350260213	453
CG_Intron_Undiverged	0.730992728614536	453
CG_Promoter_Focal	0.420165738291809	1298
CG_Promoter_Undiverged	0.498767810214439	1298
HZ_CDS_Focal	0.909076845632191	131
HZ_CDS_Undiverged	0.680165874642461	131
HZ_Intergenic_Focal	1.07841297324935	559
HZ_Intergenic_Undiverged	0.75165421513342	559
HZ_Intron_Focal	0.741707041775322	751
HZ_Intron_Undiverged	0.754676378400088	751
HZ_Promoter_Focal	0.515255261482758	1214
HZ_Promoter_Undiverged	0.583214432740522	1214
WGBS_CDS_Focal	0.982539032836743	963
WGBS_CDS_Undiverged	0.89209885644704	963
WGBS_Intergenic_Focal	0.940827975792627	2619
WGBS_Intergenic_Undiverged	0.942191530798199	2619
WGBS_Intron_Focal	0.910731650622853	3625
WGBS_Intron_Undiverged	0.882390896546185	3625
WGBS_Promoter_Focal	0.466911015609472	1185
WGBS_Promoter_Undiverged	0.562112452205411	1185
CG_CDS_Focal	0.71279849157768	87
CG_CDS_Undiverged	0.872978711590357	87
CG_Intergenic_Focal	1.23604990197964	344
CG_Intergenic_Undiverged	0.836414337242841	344
CG_Intron_Focal	0.705491805354068	453
CG_Intron_Undiverged	0.832905948637916	453
CG_Promoter_Focal	0.426009005335347	1298
CG_Promoter_Undiverged	0.509648176446099	1298
HZ_CDS_Focal	0.913292934509257	131
HZ_CDS_Undiverged	0.86390690734975	131
HZ_Intergenic_Focal	1.07496632548227	559
HZ_Intergenic_Undiverged	0.801407255167573	559
HZ_Intron_Focal	0.704403154246792	751
HZ_Intron_Undiverged	0.753711110046491	751
HZ_Promoter_Focal	0.527865679768738	1214
HZ_Promoter_Undiverged	0.593831481130483	1214
WGBS_CDS_Focal	0.91523454649296	963
WGBS_CDS_Undiverged	0.806862345874535	963
WGBS_Intergenic_Focal	1.031998986395	2619
WGBS_Intergenic_Undiverged	0.926567368213313	2619
WGBS_Intron_Focal	0.953015475936639	3625
WGBS_Intron_Undiverged	0.908726689472946	3625
WGBS_Promoter_Focal	0.472509344879775	1185
WGBS_Promoter_Undiverged	0.570585706007481	1185
CG_CDS_Focal	0.819374369433628	87
CG_CDS_Undiverged	0.835618407578477	87
CG_Intergenic_Focal	1.10552921413094	344
CG_Intergenic_Undiverged	0.976993977012426	344
CG_Intron_Focal	0.766370754165041	453
CG_Intron_Undiverged	0.789522241115653	453
CG_Promoter_Focal	0.40420387939015	1298
CG_Promoter_Undiverged	0.505296014642272	1298
HZ_CDS_Focal	0.899158931010549	131
HZ_CDS_Undiverged	0.772245011410733	131
HZ_Intergenic_Focal	1.17139607875718	559
HZ_Intergenic_Undiverged	0.77449638562056	559
HZ_Intron_Focal	0.72167196401978	751
HZ_Intron_Undiverged	0.758058448330658	751
HZ_Promoter_Focal	0.523255754663681	1214
HZ_Promoter_Undiverged	0.589741643806194	1214
WGBS_CDS_Focal	0.911802797464596	963
WGBS_CDS_Undiverged	0.852658502380114	963
WGBS_Intergenic_Focal	0.973197317547916	2619
WGBS_Intergenic_Undiverged	0.896932554866467	2619
WGBS_Intron_Focal	0.936925774168902	3625
WGBS_Intron_Undiverged	0.900400696654742	3625
WGBS_Promoter_Focal	0.471224917947265	1185
WGBS_Promoter_Undiverged	0.585934568173862	1185
CG_CDS_Focal	0.815483002970539	87
CG_CDS_Undiverged	0.988482306870947	87
CG_Intergenic_Focal	1.00948667353192	344
CG_Intergenic_Undiverged	0.87354110573763	344
CG_Intron_Focal	0.704595816222122	453
CG_Intron_Undiverged	0.809919802489851	453
CG_Promoter_Focal	0.403083485244089	1298
CG_Promoter_Undiverged	0.528596134444367	1298
HZ_CDS_Focal	0.783962404362227	131
HZ_CDS_Undiverged	0.799840293698003	131
HZ_Intergenic_Focal	1.04104294360619	559
HZ_Intergenic_Undiverged	0.773979333108157	559
HZ_Intron_Focal	0.764125992134621	751
HZ_Intron_Undiverged	0.765815353181059	751
HZ_Promoter_Focal	0.522712817440809	1214
HZ_Promoter_Undiverged	0.596552966837013	1214
WGBS_CDS_Focal	0.921361398735087	963
WGBS_CDS_Undiverged	0.870433356741716	963
WGBS_Intergenic_Focal	0.966566114215932	2619
WGBS_Intergenic_Undiverged	0.90476894445386	2619
WGBS_Intron_Focal	0.905830491987948	3625
WGBS_Intron_Undiverged	0.902710834148153	3625
WGBS_Promoter_Focal	0.495587525288725	1185
WGBS_Promoter_Undiverged	0.550497325266134	1185
CG_CDS_Focal	0.712204415546173	87
CG_CDS_Undiverged	0.753825819778298	87
CG_Intergenic_Focal	1.04561764153472	344
CG_Intergenic_Undiverged	0.862339812953469	344
CG_Intron_Focal	0.669926561007599	453
CG_Intron_Undiverged	0.801875008719355	453
CG_Promoter_Focal	0.406988495208077	1298
CG_Promoter_Undiverged	0.51253232560636	1298
HZ_CDS_Focal	0.820914001223156	131
HZ_CDS_Undiverged	0.818958769116225	131
HZ_Intergenic_Focal	1.08880559836426	559
HZ_Intergenic_Undiverged	0.785482801283486	559
HZ_Intron_Focal	0.701937438011358	751
HZ_Intron_Undiverged	0.755836364541067	751
HZ_Promoter_Focal	0.501649415439731	1214
HZ_Promoter_Undiverged	0.573336467928579	1214
WGBS_CDS_Focal	0.952681403239652	963
WGBS_CDS_Undiverged	0.848165298859906	963
WGBS_Intergenic_Focal	0.951038738622774	2619
WGBS_Intergenic_Undiverged	0.957181124407878	2619
WGBS_Intron_Focal	0.967585180394217	3625
WGBS_Intron_Undiverged	0.896861525416386	3625
WGBS_Promoter_Focal	0.483039121161287	1185
WGBS_Promoter_Undiverged	0.536307982549138	1185
CG_CDS_Focal	0.888751160906531	87
CG_CDS_Undiverged	0.778192084246866	87
CG_Intergenic_Focal	1.04033535779115	344
CG_Intergenic_Undiverged	0.911413953157173	344
CG_Intron_Focal	0.702525615241695	453
CG_Intron_Undiverged	0.776809202639156	453
CG_Promoter_Focal	0.408241056996904	1298
CG_Promoter_Undiverged	0.483894009593041	1298
HZ_CDS_Focal	0.870309419580936	131
HZ_CDS_Undiverged	0.771211388147297	131
HZ_Intergenic_Focal	1.00601885279945	559
HZ_Intergenic_Undiverged	0.785737607072306	559
HZ_Intron_Focal	0.723353495090021	751
HZ_Intron_Undiverged	0.768135386823394	751
HZ_Promoter_Focal	0.533792547315545	1214
HZ_Promoter_Undiverged	0.593925117171279	1214
WGBS_CDS_Focal	0.948000534343499	963
WGBS_CDS_Undiverged	0.86679912112347	963
WGBS_Intergenic_Focal	0.975339037467081	2619
WGBS_Intergenic_Undiverged	0.917699156425181	2619
WGBS_Intron_Focal	0.927260743609622	3625
WGBS_Intron_Undiverged	0.903315222277204	3625
WGBS_Promoter_Focal	0.463126744891746	1185
WGBS_Promoter_Undiverged	0.569535252167484	1185
CG_CDS_Focal	0.943997357602205	87
CG_CDS_Undiverged	0.845891927685137	87
CG_Intergenic_Focal	1.06711635382073	344
CG_Intergenic_Undiverged	0.865530484849738	344
CG_Intron_Focal	0.797162016521136	453
CG_Intron_Undiverged	0.842789392697394	453
CG_Promoter_Focal	0.393265964426285	1298
CG_Promoter_Undiverged	0.48648694673553	1298
HZ_CDS_Focal	0.830431591982239	131
HZ_CDS_Undiverged	0.767437769402606	131
HZ_Intergenic_Focal	1.07975290009621	559
HZ_Intergenic_Undiverged	0.765962547236495	559
HZ_Intron_Focal	0.737695275872804	751
HZ_Intron_Undiverged	0.750063413589006	751
HZ_Promoter_Focal	0.533111017245817	1214
HZ_Promoter_Undiverged	0.592592943886239	1214
WGBS_CDS_Focal	0.928879689234767	963
WGBS_CDS_Undiverged	0.844959970006075	963
WGBS_Intergenic_Focal	0.979957504007677	2619
WGBS_Intergenic_Undiverged	0.963386620149419	2619
WGBS_Intron_Focal	0.941893060436885	3625
WGBS_Intron_Undiverged	0.908868165099248	3625
WGBS_Promoter_Focal	0.448153179221185	1185
WGBS_Promoter_Undiverged	0.573632487593912	1185
CG_CDS_Focal	0.875227937599883	87
CG_CDS_Undiverged	0.817989293345022	87
CG_Intergenic_Focal	1.14509255525993	344
CG_Intergenic_Undiverged	0.954637310295431	344
CG_Intron_Focal	0.745136174989921	453
CG_Intron_Undiverged	0.856494785031959	453
CG_Promoter_Focal	0.411406347730097	1298
CG_Promoter_Undiverged	0.495983090197387	1298
HZ_CDS_Focal	0.933293960801255	131
HZ_CDS_Undiverged	0.763548346996774	131
HZ_Intergenic_Focal	1.05447461059435	559
HZ_Intergenic_Undiverged	0.760347248437456	559
HZ_Intron_Focal	0.741520896205661	751
HZ_Intron_Undiverged	0.737293586112918	751
HZ_Promoter_Focal	0.525757126023417	1214
HZ_Promoter_Undiverged	0.598868029438397	1214
WGBS_CDS_Focal	0.889447182756522	963
WGBS_CDS_Undiverged	0.840978839442086	963
WGBS_Intergenic_Focal	0.980671413418457	2619
WGBS_Intergenic_Undiverged	0.931715278185251	2619
WGBS_Intron_Focal	0.957596587898236	3625
WGBS_Intron_Undiverged	0.915715734890597	3625
WGBS_Promoter_Focal	0.46587589619026	1185
WGBS_Promoter_Undiverged	0.565727491682993	1185
CG_CDS_Focal	0.643547426641708	87
CG_CDS_Undiverged	0.942066804930216	87
CG_Intergenic_Focal	1.10296209716794	344
CG_Intergenic_Undiverged	0.84395238991435	344
CG_Intron_Focal	0.731268166539814	453
CG_Intron_Undiverged	0.818363441270072	453
CG_Promoter_Focal	0.404241887499484	1298
CG_Promoter_Undiverged	0.469809872155526	1298
HZ_CDS_Focal	0.891011727730945	131
HZ_CDS_Undiverged	0.868462454700218	131
HZ_Intergenic_Focal	1.11132470124975	559
HZ_Intergenic_Undiverged	0.780765097257359	559
HZ_Intron_Focal	0.738274390130665	751
HZ_Intron_Undiverged	0.757667935419606	751
HZ_Promoter_Focal	0.525909505264808	1214
HZ_Promoter_Undiverged	0.583315446287781	1214
WGBS_CDS_Focal	0.917359981696471	963
WGBS_CDS_Undiverged	0.860301960975236	963
WGBS_Intergenic_Focal	1.0018227586397	2619
WGBS_Intergenic_Undiverged	0.938094004486401	2619
WGBS_Intron_Focal	0.906948466179923	3625
WGBS_Intron_Undiverged	0.904490736549381	3625
WGBS_Promoter_Focal	0.455002139650557	1185
WGBS_Promoter_Undiverged	0.563323872572813	1185
CG_CDS_Focal	0.706642182671896	87
CG_CDS_Undiverged	0.943385049075333	87
CG_Intergenic_Focal	1.12238135086876	344
CG_Intergenic_Undiverged	0.870364164198107	344
CG_Intron_Focal	0.714122343317285	453
CG_Intron_Undiverged	0.780070353656475	453
CG_Promoter_Focal	0.411703187865997	1298
CG_Promoter_Undiverged	0.500165556024095	1298
HZ_CDS_Focal	1.00044406337947	131
HZ_CDS_Undiverged	0.798498594489309	131
HZ_Intergenic_Focal	1.0182298924365	559
HZ_Intergenic_Undiverged	0.769954530167803	559
HZ_Intron_Focal	0.753823364299125	751
HZ_Intron_Undiverged	0.776582576985101	751
HZ_Promoter_Focal	0.53897416246657	1214
HZ_Promoter_Undiverged	0.577942544547568	1214
WGBS_CDS_Focal	0.956302272538819	963
WGBS_CDS_Undiverged	0.830105449795961	963
WGBS_Intergenic_Focal	0.955080952529323	2619
WGBS_Intergenic_Undiverged	0.87989917601628	2619
WGBS_Intron_Focal	0.937371829390875	3625
WGBS_Intron_Undiverged	0.912763448915213	3625
WGBS_Promoter_Focal	0.453075438110892	1185
WGBS_Promoter_Undiverged	0.573900641497151	1185
CG_CDS_Focal	0.820459413523692	87
CG_CDS_Undiverged	0.860753550858886	87
CG_Intergenic_Focal	1.16428249501532	344
CG_Intergenic_Undiverged	0.932456012282256	344
CG_Intron_Focal	0.770866828132524	453
CG_Intron_Undiverged	0.761260282604117	453
CG_Promoter_Focal	0.427862449108004	1298
CG_Promoter_Undiverged	0.472969027393299	1298
HZ_CDS_Focal	0.87878255229352	131
HZ_CDS_Undiverged	0.811196607570291	131
HZ_Intergenic_Focal	0.996201721410248	559
HZ_Intergenic_Undiverged	0.764301976692206	559
HZ_Intron_Focal	0.746714357418818	751
HZ_Intron_Undiverged	0.781888353531691	751
HZ_Promoter_Focal	0.524042440318133	1214
HZ_Promoter_Undiverged	0.594632292220272	1214
WGBS_CDS_Focal	0.996955877083228	963
WGBS_CDS_Undiverged	0.867053866717133	963
WGBS_Intergenic_Focal	0.973389054692824	2619
WGBS_Intergenic_Undiverged	0.897701655465879	2619
WGBS_Intron_Focal	0.952592521197549	3625
WGBS_Intron_Undiverged	0.920563296951946	3625
WGBS_Promoter_Focal	0.467250442408551	1185
WGBS_Promoter_Undiverged	0.603503140349913	1185
CG_CDS_Focal	0.816023980864623	87
CG_CDS_Undiverged	0.813578317130121	87
CG_Intergenic_Focal	1.11301392057714	344
CG_Intergenic_Undiverged	0.86859273883675	344
CG_Intron_Focal	0.677151220288964	453
CG_Intron_Undiverged	0.821811861071306	453
CG_Promoter_Focal	0.397399049103219	1298
CG_Promoter_Undiverged	0.469848616595344	1298
HZ_CDS_Focal	0.943510088981277	131
HZ_CDS_Undiverged	0.748520634570342	131
HZ_Intergenic_Focal	1.05261253330369	559
HZ_Intergenic_Undiverged	0.787498475460126	559
HZ_Intron_Focal	0.738616935978795	751
HZ_Intron_Undiverged	0.756318516483876	751
HZ_Promoter_Focal	0.53196518559486	1214
HZ_Promoter_Undiverged	0.575813711110179	1214
WGBS_CDS_Focal	0.968179643075099	963
WGBS_CDS_Undiverged	0.882351398292789	963
WGBS_Intergenic_Focal	0.963651728131638	2619
WGBS_Intergenic_Undiverged	0.951661309711461	2619
WGBS_Intron_Focal	0.940661148963881	3625
WGBS_Intron_Undiverged	0.91408120863417	3625
WGBS_Promoter_Focal	0.454178918271179	1185
WGBS_Promoter_Undiverged	0.531520237403137	1185
CG_CDS_Focal	0.781702961051481	87
CG_CDS_Undiverged	0.859545420609898	87
CG_Intergenic_Focal	1.07972753146729	344
CG_Intergenic_Undiverged	0.891666265604142	344
CG_Intron_Focal	0.686219695844486	453
CG_Intron_Undiverged	0.815540880202478	453
CG_Promoter_Focal	0.407059904571066	1298
CG_Promoter_Undiverged	0.485478997773302	1298
HZ_CDS_Focal	0.887081763470169	131
HZ_CDS_Undiverged	0.794899685013778	131
HZ_Intergenic_Focal	1.11751427274999	559
HZ_Intergenic_Undiverged	0.789072758854183	559
HZ_Intron_Focal	0.777846682908599	751
HZ_Intron_Undiverged	0.778210556446026	751
HZ_Promoter_Focal	0.529358812747172	1214
HZ_Promoter_Undiverged	0.564999361034158	1214
WGBS_CDS_Focal	0.989960177702111	963
WGBS_CDS_Undiverged	0.879867694916006	963
WGBS_Intergenic_Focal	1.01151504187976	2619
WGBS_Intergenic_Undiverged	0.950624495448508	2619
WGBS_Intron_Focal	0.952602185350187	3625
WGBS_Intron_Undiverged	0.906707127818007	3625
WGBS_Promoter_Focal	0.438705736206073	1185
WGBS_Promoter_Undiverged	0.561337285056725	1185
CG_CDS_Focal	0.832960409745901	87
CG_CDS_Undiverged	0.800590159078979	87
CG_Intergenic_Focal	1.15143306015952	344
CG_Intergenic_Undiverged	0.835492674223059	344
CG_Intron_Focal	0.76683448118318	453
CG_Intron_Undiverged	0.80673506491144	453
CG_Promoter_Focal	0.392401724253024	1298
CG_Promoter_Undiverged	0.484474717967566	1298
HZ_CDS_Focal	0.925917921065784	131
HZ_CDS_Undiverged	0.725298191651348	131
HZ_Intergenic_Focal	1.05851390998528	559
HZ_Intergenic_Undiverged	0.772984736672264	559
HZ_Intron_Focal	0.752018875663139	751
HZ_Intron_Undiverged	0.756680496514833	751
HZ_Promoter_Focal	0.533293131678249	1214
HZ_Promoter_Undiverged	0.609656719372891	1214
WGBS_CDS_Focal	0.911611281551401	963
WGBS_CDS_Undiverged	0.839411794601343	963
WGBS_Intergenic_Focal	0.963725827407271	2619
WGBS_Intergenic_Undiverged	0.906882018010412	2619
WGBS_Intron_Focal	0.980346903354575	3625
WGBS_Intron_Undiverged	0.927458874475492	3625
WGBS_Promoter_Focal	0.445471734493515	1185
WGBS_Promoter_Undiverged	0.567353994656763	1185
CG_CDS_Focal	0.755660965273682	87
CG_CDS_Undiverged	0.871539981390176	87
CG_Intergenic_Focal	1.14130968684978	344
CG_Intergenic_Undiverged	0.857629570282013	344
CG_Intron_Focal	0.79870381731888	453
CG_Intron_Undiverged	0.809394785448718	453
CG_Promoter_Focal	0.398453988418211	1298
CG_Promoter_Undiverged	0.491143646524646	1298
HZ_CDS_Focal	0.95032519007272	131
HZ_CDS_Undiverged	0.75235974339127	131
HZ_Intergenic_Focal	1.07625600651331	559
HZ_Intergenic_Undiverged	0.731591256959865	559
HZ_Intron_Focal	0.75385940261166	751
HZ_Intron_Undiverged	0.787637105439342	751
HZ_Promoter_Focal	0.532943495194216	1214
HZ_Promoter_Undiverged	0.592966861568902	1214
WGBS_CDS_Focal	0.900780735369208	963
WGBS_CDS_Undiverged	0.831804090426974	963
WGBS_Intergenic_Focal	0.970237643031043	2619
WGBS_Intergenic_Undiverged	0.930165472138128	2619
WGBS_Intron_Focal	0.930893696521357	3625
WGBS_Intron_Undiverged	0.906328277894387	3625
WGBS_Promoter_Focal	0.471983025346321	1185
WGBS_Promoter_Undiverged	0.550082639320806	1185
CG_CDS_Focal	0.805744731105464	87
CG_CDS_Undiverged	0.844635119535728	87
CG_Intergenic_Focal	0.997558044782445	344
CG_Intergenic_Undiverged	0.889013472969255	344
CG_Intron_Focal	0.734848872922201	453
CG_Intron_Undiverged	0.824092686857278	453
CG_Promoter_Focal	0.39859374843805	1298
CG_Promoter_Undiverged	0.486126506795249	1298
HZ_CDS_Focal	0.862667582773516	131
HZ_CDS_Undiverged	0.770858652687698	131
HZ_Intergenic_Focal	1.00506655528197	559
HZ_Intergenic_Undiverged	0.772671491623766	559
HZ_Intron_Focal	0.772875338454843	751
HZ_Intron_Undiverged	0.761049497342941	751
HZ_Promoter_Focal	0.521978735942312	1214
HZ_Promoter_Undiverged	0.598393214764658	1214
WGBS_CDS_Focal	0.928451349541195	963
WGBS_CDS_Undiverged	0.82698267219325	963
WGBS_Intergenic_Focal	0.966367294154397	2619
WGBS_Intergenic_Undiverged	0.90286315209159	2619
WGBS_Intron_Focal	0.924904495068475	3625
WGBS_Intron_Undiverged	0.89427916982168	3625
WGBS_Promoter_Focal	0.453731115143833	1185
WGBS_Promoter_Undiverged	0.587981708325192	1185
CG_CDS_Focal	0.717831266200753	87
CG_CDS_Undiverged	0.780075453712868	87
CG_Intergenic_Focal	1.08574431892284	344
CG_Intergenic_Undiverged	0.854673865385503	344
CG_Intron_Focal	0.716004996111927	453
CG_Intron_Undiverged	0.734569655988735	453
CG_Promoter_Focal	0.411796600227924	1298
CG_Promoter_Undiverged	0.481387012909999	1298
HZ_CDS_Focal	0.949805070445062	131
HZ_CDS_Undiverged	0.810003350460945	131
HZ_Intergenic_Focal	1.08409296963794	559
HZ_Intergenic_Undiverged	0.748119861064322	559
HZ_Intron_Focal	0.727055873019412	751
HZ_Intron_Undiverged	0.771663828235327	751
HZ_Promoter_Focal	0.512221919923047	1214
HZ_Promoter_Undiverged	0.597150103861942	1214
WGBS_CDS_Focal	0.918387021950726	963
WGBS_CDS_Undiverged	0.85707119597877	963
WGBS_Intergenic_Focal	0.975456874103711	2619
WGBS_Intergenic_Undiverged	0.916588482624259	2619
WGBS_Intron_Focal	0.944555890285004	3625
WGBS_Intron_Undiverged	0.911102738508748	3625
WGBS_Promoter_Focal	0.464062444227447	1185
WGBS_Promoter_Undiverged	0.54791807029669	1185
CG_CDS_Focal	0.631774522466864	87
CG_CDS_Undiverged	0.961043784995647	87
CG_Intergenic_Focal	0.992803861609658	344
CG_Intergenic_Undiverged	0.884072396465788	344
CG_Intron_Focal	0.649687063791395	453
CG_Intron_Undiverged	0.796322060216628	453
CG_Promoter_Focal	0.400372554911882	1298
CG_Promoter_Undiverged	0.50190275551504	1298
HZ_CDS_Focal	0.910410921038838	131
HZ_CDS_Undiverged	0.803176313831	131
HZ_Intergenic_Focal	1.02537714055826	559
HZ_Intergenic_Undiverged	0.747275606612443	559
HZ_Intron_Focal	0.733849892266797	751
HZ_Intron_Undiverged	0.749395054839312	751
HZ_Promoter_Focal	0.520358555487586	1214
HZ_Promoter_Undiverged	0.586880950965584	1214
WGBS_CDS_Focal	0.931561923881342	963
WGBS_CDS_Undiverged	0.849714656326498	963
WGBS_Intergenic_Focal	0.943277334325823	2619
WGBS_Intergenic_Undiverged	0.930560816832751	2619
WGBS_Intron_Focal	0.902529220531077	3625
WGBS_Intron_Undiverged	0.898191821113019	3625
WGBS_Promoter_Focal	0.478629783618922	1185
WGBS_Promoter_Undiverged	0.575454193363147	1185
CG_CDS_Focal	0.725819896422269	87
CG_CDS_Undiverged	1.01976543553056	87
CG_Intergenic_Focal	1.11682353997142	344
CG_Intergenic_Undiverged	0.875796272023343	344
CG_Intron_Focal	0.728208343122353	453
CG_Intron_Undiverged	0.869268253451801	453
CG_Promoter_Focal	0.411317681906969	1298
CG_Promoter_Undiverged	0.485717163121858	1298
HZ_CDS_Focal	0.827597328463109	131
HZ_CDS_Undiverged	0.671796899395025	131
HZ_Intergenic_Focal	1.10798082798732	559
HZ_Intergenic_Undiverged	0.749367056235757	559
HZ_Intron_Focal	0.754278113894787	751
HZ_Intron_Undiverged	0.733351464253975	751
HZ_Promoter_Focal	0.527346219719463	1214
HZ_Promoter_Undiverged	0.589024076186725	1214
WGBS_CDS_Focal	0.91768194017634	963
WGBS_CDS_Undiverged	0.860638790886999	963
WGBS_Intergenic_Focal	0.989751810260175	2619
WGBS_Intergenic_Undiverged	0.906423129821474	2619
WGBS_Intron_Focal	0.970261747370839	3625
WGBS_Intron_Undiverged	0.881561089274182	3625
WGBS_Promoter_Focal	0.455140571927345	1185
WGBS_Promoter_Undiverged	0.531593610220356	1185
CG_CDS_Focal	0.909239713594217	87
CG_CDS_Undiverged	0.765352174271911	87
CG_Intergenic_Focal	1.07400207861973	344
CG_Intergenic_Undiverged	0.912405293009064	344
CG_Intron_Focal	0.696812609610997	453
CG_Intron_Undiverged	0.776842086566396	453
CG_Promoter_Focal	0.413799230178042	1298
CG_Promoter_Undiverged	0.474234782494417	1298
HZ_CDS_Focal	0.778237425786323	131
HZ_CDS_Undiverged	0.820580038296027	131
HZ_Intergenic_Focal	1.01810560811745	559
HZ_Intergenic_Undiverged	0.80191007531369	559
HZ_Intron_Focal	0.752333747300232	751
HZ_Intron_Undiverged	0.770662723100288	751
HZ_Promoter_Focal	0.50930451535067	1214
HZ_Promoter_Undiverged	0.57558332266457	1214
WGBS_CDS_Focal	0.945007785693951	963
WGBS_CDS_Undiverged	0.810637992926409	963
WGBS_Intergenic_Focal	0.970835373155806	2619
WGBS_Intergenic_Undiverged	0.899377010728994	2619
WGBS_Intron_Focal	0.944965803811483	3625
WGBS_Intron_Undiverged	0.919023501539699	3625
WGBS_Promoter_Focal	0.448350644692376	1185
WGBS_Promoter_Undiverged	0.535114934266156	1185
CG_CDS_Focal	0.773088025173432	87
CG_CDS_Undiverged	1.06787789140778	87
CG_Intergenic_Focal	1.07216021638667	344
CG_Intergenic_Undiverged	0.86524261014001	344
CG_Intron_Focal	0.752446077397021	453
CG_Intron_Undiverged	0.8665528999834	453
CG_Promoter_Focal	0.379414387163127	1298
CG_Promoter_Undiverged	0.503197993396891	1298
HZ_CDS_Focal	0.971762810312689	131
HZ_CDS_Undiverged	0.845438656996772	131
HZ_Intergenic_Focal	0.991709467977784	559
HZ_Intergenic_Undiverged	0.789404634959074	559
HZ_Intron_Focal	0.727123053929102	751
HZ_Intron_Undiverged	0.753625759248305	751
HZ_Promoter_Focal	0.533556887389577	1214
HZ_Promoter_Undiverged	0.560625907265795	1214
WGBS_CDS_Focal	0.970144235903678	963
WGBS_CDS_Undiverged	0.846496855199462	963
WGBS_Intergenic_Focal	0.991909526926721	2619
WGBS_Intergenic_Undiverged	0.903601218626639	2619
WGBS_Intron_Focal	0.945252627216031	3625
WGBS_Intron_Undiverged	0.929222198255403	3625
WGBS_Promoter_Focal	0.459443380149553	1185
WGBS_Promoter_Undiverged	0.566021411120557	1185
CG_CDS_Focal	0.805428263243407	87
CG_CDS_Undiverged	0.98275601266109	87
CG_Intergenic_Focal	1.23351886861579	344
CG_Intergenic_Undiverged	0.910950737418107	344
CG_Intron_Focal	0.759433605488169	453
CG_Intron_Undiverged	0.776963408640687	453
CG_Promoter_Focal	0.415295753163694	1298
CG_Promoter_Undiverged	0.472806314383218	1298
HZ_CDS_Focal	0.949773853275578	131
HZ_CDS_Undiverged	0.812966525313026	131
HZ_Intergenic_Focal	1.02041036022857	559
HZ_Intergenic_Undiverged	0.805837797709752	559
HZ_Intron_Focal	0.758025784647296	751
HZ_Intron_Undiverged	0.769757152345332	751
HZ_Promoter_Focal	0.528749250870855	1214
HZ_Promoter_Undiverged	0.580826430501451	1214
WGBS_CDS_Focal	0.992429942756875	963
WGBS_CDS_Undiverged	0.866440745941202	963
WGBS_Intergenic_Focal	0.958054130905655	2619
WGBS_Intergenic_Undiverged	0.932006597281525	2619
WGBS_Intron_Focal	0.977548016045313	3625
WGBS_Intron_Undiverged	0.913577112184367	3625
WGBS_Promoter_Focal	0.439633901387357	1185
WGBS_Promoter_Undiverged	0.539604065632501	1185
CG_CDS_Focal	0.667873558005646	87
CG_CDS_Undiverged	1.01142839324055	87
CG_Intergenic_Focal	1.06600636220086	344
CG_Intergenic_Undiverged	0.909426717967154	344
CG_Intron_Focal	0.695289781250444	453
CG_Intron_Undiverged	0.791229587746233	453
CG_Promoter_Focal	0.412492649247027	1298
CG_Promoter_Undiverged	0.473188900137155	1298
HZ_CDS_Focal	0.931189086541592	131
HZ_CDS_Undiverged	0.806371227250837	131
